COUNTRY;COUNTY;TYPE;UKNIWM_ID;CIVIL_PARISH ;UKNIWM_WEB;COMMEMORATION;LATITUDE;LONGITUDE;MAP;NOTES
SCOTLAND;BANCHORY DEVENICK;CIVIC;8691;True;https://www.iwm.org.uk/memorials/item/memorial/8691;First World War (1914-1918), Second World War (1939-1945), Second World War - civilians;57.060388848950;-2.127613959177;https://www.google.com/maps/search/?api=1&query=57.060388848950,-2.127613959177&query_place_id=;NONE
SCOTLAND;BANFF;CIVIC;8645;True;https://www.iwm.org.uk/memorials/item/memorial/8645;Second World War (1939-1945), First World War (1914-1918);57.666861471517;-2.523515724547;https://www.google.com/maps/search/?api=1&query=57.666861471517,-2.523515724547&query_place_id=;NONE
SCOTLAND;BELHELVIE;CIVIC;8555;True;https://www.iwm.org.uk/memorials/item/memorial/8555;First World War (1914-1918), Second World War (1939-1945);57.257016371080;-2.073147794627;https://www.google.com/maps/search/?api=1&query=57.257016371080,-2.073147794627&query_place_id=;NONE
SCOTLAND;BENHOLM;CIVIC;8685;True;https://www.iwm.org.uk/memorials/item/memorial/8685;First World War (1914-1918), Second World War (1939-1945);56.794624436080;-2.336191195753;https://www.google.com/maps/search/?api=1&query=56.794624436080,-2.336191195753&query_place_id=;NONE
SCOTLAND;BERVIE;CIVIC;8684;True;https://www.iwm.org.uk/memorials/item/memorial/8684;First World War (1914-1918), Second World War (1939-1945), Second World War - civilians;56.844810812726;-2.279823440845;https://www.google.com/maps/search/?api=1&query=56.844810812726,-2.279823440845&query_place_id=;NONE
SCOTLAND;BIRSE;CIVIC;8558;True;https://www.iwm.org.uk/memorials/item/memorial/8558;First World War (1914-1918), Second World War (1939-1945);57.034902525149;-2.668058039452;https://www.google.com/maps/search/?api=1&query=57.034902525149,-2.668058039452&query_place_id=;NONE
SCOTLAND;BIRSE & FEUGHSIDE;CIVIC;8559;True;https://www.iwm.org.uk/memorials/item/memorial/8559;First World War (1914-1918);57.064595723800;-2.736431758841;https://www.google.com/maps/search/?api=1&query=57.064595723800,-2.736431758841&query_place_id=;NONE
SCOTLAND;BLAIRDAFF;CIVIC;8560;False;https://www.iwm.org.uk/memorials/item/memorial/8560;Second World War (1939-1945), First World War (1914-1918), Second World War - civilians;57.250293539335;-2.504566704678;https://www.google.com/maps/search/?api=1&query=57.250293539335,-2.504566704678&query_place_id=;NONE
SCOTLAND;BODDAM;CIVIC;8562;False;https://www.iwm.org.uk/memorials/item/memorial/8562;First World War (1914-1918), Second World War (1939-1945);57.472111499101;-1.782439773160;https://www.google.com/maps/search/?api=1&query=57.472111499101,-1.782439773160&query_place_id=;NONE
SCOTLAND;BOYNDIE;CIVIC;8675;True;https://www.iwm.org.uk/memorials/item/memorial/8675;First World War (1914-1918), Second World War (1939-1945), Second World War - civilians;57.674424928392;-2.579119489148;https://www.google.com/maps/search/?api=1&query=57.674424928392,-2.579119489148&query_place_id=;NONE
SCOTLAND;BOURTIE;CIVIC;NOT LISTED;True;NONE;UNKNOWN;57.3141969;-2.3273347;https://www.google.com/maps/search/?api=1&query=57.3141969,-2.3273347&query_place_id=;NONE
SCOTLAND;BRAEMAR;CIVIC;8563;True;https://www.iwm.org.uk/memorials/item/memorial/8563;Second World War (1939-1945), First World War (1914-1918);57.005614000000;-3.399690500000;https://www.google.com/maps/search/?api=1&query=57.005614000000,-3.399690500000&query_place_id=;NONE
SCOTLAND;CAIRNIE;CIVIC;NOT LISTED;True;NONE;UNKNOWN;57.4892466;-2.8568862;https://www.google.com/maps/search/?api=1&query=57.4892466,-2.8568862&query_place_id=;NONE
SCOTLAND;CHAPEL OF GARIOCH;CIVIC;8565;True;https://www.iwm.org.uk/memorials/item/memorial/8565;First World War (1914-1918), Second World War (1939-1945), Second World War - civilians;57.307207956812;-2.472614512809;https://www.google.com/maps/search/?api=1&query=57.307207956812,-2.472614512809&query_place_id=;NONE
